Dogster,200,BOTTOM,False,2042,Yuumi,1,4,9,7,0,7034,12157,10083,1388,686,12317,21263,10225,0,0,0,514,0,1488,20,53,55,25,4,8,False,False,False,False,0,0,0,0,0,0.2,0.4,,,258.79999999999995,307.9,383.4,,,139.8,208.7,207.89999999999998,,
Látona,100,TOP,True,2012,Darius,6,2,3,252,4,15216,16427,0,11900,4526,24611,9920,42170,0,4,5,15391,0,16638,18,99,25,11,3,1,False,False,True,False,2,1,1,0,6.8,9.100000000000001,8,,,437,513.2,616.5,,,262.70000000000005,457.6,498.6,,
Thrasian19,100,JUNGLE,True,2012,Sejuani,1,5,8,28,120,9611,6421,3318,2846,256,27748,8756,32555,65,4,0,0,0,24045,20,288,26,7,8,8,False,False,False,False,0,0,0,0,0.1,1.5,0.8999999999999999,,,232.5,386,404.6,,,199.8,297.6,310.8,,
Filbert The Wise,100,TOP,True,2012,Cassiopeia,7,4,6,250,23,15372,20926,20154,460,312,18505,7225,11747,16,7,4,4318,1,9832,32,395,21,9,5,1,False,False,False,False,2,0,0,0,8.2,9.1,5.9,,,457.1,481.29999999999995,491.70000000000005,,,255.8,404,540,,
Flân,100,BOTTOM,True,2012,Lucian,1,2,8,183,21,10835,12563,1505,10854,204,12801,2555,8980,12,1,0,3154,0,9139,3,47,34,14,6,5,False,False,False,False,0,0,0,0,6.699999999999999,5.1,5,,,256.7,281.5,462.6,,,234.3,307.5,360.70000000000005,,
Dogster,100,BOTTOM,True,2012,Braum,0,3,8,27,0,7198,6593,5240,658,695,15017,1458,23717,0,0,0,367,0,2585,22,116,62,37,3,11,False,False,False,False,0,0,0,0,1.2,1.2999999999999998,0.2,,,232.5,245.9,389.1,,,152.5,201,236.6,,
Damien,200,TOP,False,2012,Ornn,1,2,3,199,4,10675,11055,6811,3011,1233,17546,2222,25380,1,0,1,1056,0,1853,25,502,14,8,1,0,False,False,False,False,0,0,0,0,5.8,7.4,5.4,,,405.20000000000005,534.1,489.7,,,234.5,323,332.5,,
Im James,200,JUNGLE,False,2012,Trundle,2,4,12,36,91,10148,9004,3186,5185,632,36280,19632,37093,59,8,1,1012,0,22756,27,334,33,8,8,7,True,False,False,False,0,0,0,0,0.1,1.1,1.2999999999999998,,,230.4,406.20000000000005,338.79999999999995,,,252.2,352,247.3,,
Neversaw,200,MIDDLE,False,2012,Viktor,7,2,3,230,64,14018,27230,25445,131,1654,12524,1328,13781,41,12,0,389,0,9621,23,578,41,12,2,3,False,False,False,False,1,0,0,0,7.5,9,5.5,,,494.9,571,465.6,,,318.7,411,412.70000000000005,,
Katasoul,200,BOTTOM,False,2012,Xayah,6,3,6,193,23,12510,15804,629,14214,960,11677,2231,5580,16,3,0,498,0,22067,10,57,35,13,5,6,False,False,False,False,1,0,0,0,6.4,6.9,5,,,276.5,383.6,385.8,,,253.29999999999998,393.6,417.6,,
Shebloong,200,BOTTOM,False,2012,Karma,0,4,8,28,0,7147,9230,8874,324,31,12179,1629,8523,0,0,0,436,0,7468,19,195,69,29,9,7,False,False,False,False,0,0,0,0,0.6000000000000001,1.1,0.7,,,250.2,272.6,253.6,,,144.7,211.7,219.2,,
Rurfu,100,TOP,True,2420,Maokai,1,4,16,186,16,12750,17962,16475,1007,480,34508,15341,56661,7,0,2,2815,0,12555,76,779,33,12,4,2,False,False,False,False,0,0,0,0,4.9,6.2,3.8,,,363.5,404.1,415.9,,,195,301.4,253.7,,
I MUTE YOU,100,JUNGLE,True,2420,Olaf,4,5,7,69,185,15135,15524,0,9722,5801,32867,16655,45832,123,12,0,2584,0,22668,11,684,59,6,20,4,False,False,False,False,0,0,0,0,0.3,1.3,2.8000000000000003,,,339.7,340.4,614.4,,,301,337.6,449.09999999999997,,
Kataris,100,MIDDLE,True,2420,Syndra,4,8,12,286,19,15699,26480,25046,490,944,19799,3741,14387,12,3,2,2121,0,5558,30,403,37,15,4,2,False,False,False,False,0,0,0,0,7.1,9,6.3,,,398.9,476.1,349.2,,,294.4,350.7,298,,
Mkrty,100,BOTTOM,True,2420,Caitlyn,12,5,5,292,12,19605,30342,2404,27342,596,17063,2505,14617,8,0,3,11910,2,38430,27,119,52,17,4,6,False,False,False,False,4,1,0,0,5.9,8.1,7,,,292.6,468.1,490.1,,,247.9,381,542.9,,
Yumo,100,BOTTOM,True,2420,875,3,6,7,41,4,9784,8025,315,6202,1507,21135,3080,25970,0,0,0,224,0,5960,19,69,91,37,16,10,False,False,False,False,0,0,0,0,1.1,1.4,1.3,,,206.2,219.4,379.4,,,143.6,229.4,191.7,,
I live with 1 HP,200,TOP,False,2420,Renekton,13,4,3,304,10,19626,21970,3750,17539,680,44995,11141,58066,6,0,2,5280,0,13027,19,41,30,14,2,3,False,False,True,False,4,0,0,0,8.2,9.899999999999999,7.9,,,500.09999999999997,586.6,679.9000000000001,,,391.20000000000005,606.2,500.6,,
