Mörtý,BOTTOM,Jhin,200,False,1909,3,2,11,7.00,194,8,202,6.35,10752,337.94,20341,639.319,1581,18540,219,17124,4171,8012,8,0,0,3527,0,17462,27,149,24,8,0.25,4,0.13,3,False,False,False,False,0,0,0,0,7.7,5,5.5,,,303.5,290.20000000000005,695.7,,,253.1,261.6,437.9,,
Rîçk,BOTTOM,Alistar,200,False,1909,5,3,14,6.33,23,4,27,0.85,9340,293.56,6686,210.141,5000,960,725,20107,18243,27448,0,0,0,426,0,2730,42,96,45,25,0.79,6,0.19,3,False,False,False,False,1,0,0,0,1.2,0.5,0.5,,,228.39999999999998,276.7,678.2,,,153.7,174.6,508.3,,
Laolis66,TOP,Ornn,100,False,1873,4,5,4,1.60,162,8,170,5.45,9804,314.06,17435,558.516,10301,6944,190,26107,2208,31641,4,0,0,888,0,989,45,620,13,8,0.26,0,0.00,0,False,False,False,False,1,0,0,0,6.3,6.2,3.7,,,449.29999999999995,428.5,395.4,,,222.7,278.2,414.6,,
DokiFTW,JUNGLE,Sejuani,100,False,1873,0,4,9,2.25,36,118,154,4.93,8458,270.94,8014,256.722,3980,3394,640,34281,10010,26297,72,12,0,0,0,22293,20,374,40,22,0.70,3,0.10,12,False,False,False,False,0,0,0,0,0.1,1.2,1.9000000000000001,,,277.4,308.3,411.5,,,232.3,270.7,264.70000000000005,,
UnitedRedMan,MIDDLE,Veigar,100,False,1873,4,8,5,1.12,180,10,190,6.09,11114,356.03,11280,361.345,10629,651,0,19260,1568,9156,7,0,0,3600,0,9866,20,125,18,11,0.35,3,0.10,1,False,False,False,False,1,0,0,0,6.6,6.8,4.6,,,424.1,434.4,505.79999999999995,,,236.70000000000002,359.29999999999995,449.6,,
Twelve and Six,MIDDLE,Ezreal,100,False,1873,4,5,6,2.00,158,4,162,5.19,10155,325.31,18886,604.997,7024,11862,0,16958,3453,5662,4,0,1,2200,0,6916,0,37,17,7,0.22,4,0.13,2,False,False,False,False,0,0,0,0,7.3,5.800000000000001,2.5,,,329.5,313.6,390.9,,,281.3,369.5,295.79999999999995,,
The Wizard Howl,MIDDLE,Braum,100,False,1873,0,8,7,0.88,44,0,44,1.41,6715,215.11,5092,163.118,4530,224,336,19862,1730,22152,0,0,1,123,0,123,25,158,46,21,0.67,7,0.22,5,False,False,False,False,0,0,0,0,1.2,2.3,0.9,,,283.5,262.3,403.2,,,152.60000000000002,240.7,208.1,,
seagull of irony,TOP,Poppy,200,True,1873,2,3,7,3.00,159,0,159,5.09,9362,299.90,16562,530.55,5317,11155,89,22072,1179,30531,0,0,1,1973,0,5297,38,405,17,10,0.32,3,0.10,1,False,False,False,False,0,0,0,0,6.6,6.300000000000001,2.8,,,483.8,526.4,361.3,,,229.39999999999998,305.20000000000005,297.9,,
PupSnap,JUNGLE,Amumu,200,True,1873,2,1,14,16.00,35,132,167,5.35,10451,334.79,10661,341.516,8329,953,1379,19969,7634,21495,73,24,1,1134,0,22975,42,259,31,14,0.45,7,0.22,6,False,False,False,True,0,0,0,0,0.2,1.7000000000000002,1.6,,,282.9,377.4,482.70000000000005,,,229.6,337.9,350.2,,
Dank Rain,MIDDLE,Neeko,200,True,1873,11,3,10,7.00,134,24,158,5.06,13323,426.79,27068,867.101,23988,1247,1832,14939,330,13131,16,4,1,5588,1,17290,55,175,23,11,0.35,3,0.10,1,True,False,True,False,1,0,0,0,7.2,4.4,1.8,,,531.4,361,424.6,,,355.3,426.1,431,,
rdubstres,BOTTOM,Xayah,200,True,1873,11,2,9,10.00,173,28,201,6.44,13741,440.18,25915,830.166,397,25169,348,13119,899,10482,16,1,2,8666,0,27470,27,95,28,10,0.32,7,0.22,0,False,False,False,True,3,0,0,0,7.8,5.699999999999999,3.7,,,342.1,452.4,510.1,,,281.4,465.5,469.9,,
Smªlls,BOTTOM,Rakan,200,True,1873,4,3,22,8.67,26,4,30,0.96,10219,327.36,10444,334.565,8034,1384,1025,15066,13422,22388,0,0,3,3170,0,8799,33,115,64,31,0.99,4,0.13,8,False,False,False,True,0,0,0,0,0.2,1.4000000000000001,0.8,,,300.1,452.4,350,,,187.3,380.4,348.1,,
seagull of irony,TOP,Ornn,100,True,2460,4,6,15,3.17,211,4,215,5.24,14747,359.68,33044,805.951,21090,11932,21,52729,7677,83658,0,0,2,10084,0,10424,72,913,36,12,0.29,2,0.05,1,False,False,False,False,0,0,0,0,5,7.1,4.7,,,417.1,467.6,298.9,,,288.79999999999995,327.3,323.29999999999995,,
PupSnap,JUNGLE,MonkeyKing,100,True,2460,3,13,6,0.69,18,159,177,4.32,11223,273.73,10035,244.756,2663,6831,540,41354,8370,24755,101,12,1,465,0,22620,19,237,36,14,0.34,5,0.12,4,False,False,False,False,0,0,0,0,0.2,0.4,0.1,,,289.5,302.8,143.3,,,250.10000000000002,270.1,191.6,,
Dank Rain,MIDDLE,Viktor,100,True,2460,16,3,6,7.33,190,11,201,4.90,17242,420.54,46327,1129.93,44638,1274,414,26148,5063,24974,9,2,1,332,1,4244,56,566,32,17,0.41,3,0.07,5,False,False,False,False,5,0,0,0,6.199999999999999,4.7,3.5999999999999996,,,412.1,354.6,320.4,,,228.9,309.1,420.4,,
rdubstres,MIDDLE,Jinx,100,True,2460,9,1,12,21.00,234,48,282,6.88,17029,415.34,42931,1047.1,1714,39134,2082,19729,433,20127,39,2,4,8844,1,21079,39,234,25,14,0.34,2,0.05,1,False,False,False,False,2,0,0,0,4,5.7,4,,,282,391.9,384.5,,,177,317.9,392.29999999999995,,
Smªlls,MIDDLE,Soraka,100,True,2460,2,11,20,2.00,14,0,14,0.34,9926,242.10,9521,232.22,7382,663,1475,18108,37968,10092,0,0,0,0,0,589,54,239,81,35,0.85,5,0.12,8,False,False,False,False,0,0,0,0,0.1,0.1,0.30000000000000004,,,178.6,235.7,383.7,,,135.9,229.2,233.20000000000002,,
Laolis66,TOP,Maokai,200,False,2460,3,4,14,4.25,144,0,144,3.51,11081,270.27,23343,569.341,19499,3844,0,53798,22922,71652,0,0,1,974,0,6740,105,703,25,11,0.27,2,0.05,3,False,False,False,False,0,0,0,0,4.9,4.6,2,,,403.1,424.29999999999995,341,,,243.8,330.5,244.6,,
DokiFTW,JUNGLE,Morgana,200,False,2460,5,10,15,2.00,57,112,169,4.12,13002,317.12,19603,478.122,17422,840,1340,37502,14625,26452,81,4,0,1676,0,20940,57,258,53,28,0.68,2,0.05,12,False,False,False,True,0,0,0,0,0.3,1.5,1.3,,,246.5,431.5,338.1,,,216.29999999999998,453.5,273.4,,
UnitedRedMan,MIDDLE,Ekko,200,False,2460,10,8,8,2.25,137,32,169,4.12,12740,310.73,26513,646.659,22161,3411,940,41991,10716,32393,32,0,0,3449,0,5274,28,296,23,14,0.34,0,0.00,2,False,False,False,True,0,0,0,0,5.2,3.2,1.9,,,405.79999999999995,323.2,396.5,,,203.29999999999998,313.6,341.9,,
Twelve and Six,BOTTOM,Varus,200,False,2460,14,4,13,6.75,210,40,250,6.10,17324,422.54,47764,1164.98,6142,40706,916,20727,3011,12571,24,0,4,5099,0,29846,55,510,36,5,0.12,16,0.39,2,False,False,True,False,0,0,0,0,6.7,6.1,3.5999999999999996,,,319.1,416.8,411.6,,,320.1,486.5,408.79999999999995,,
The Wizard Howl,BOTTOM,Nautilus,200,False,2460,2,8,15,2.12,38,0,38,0.93,9917,241.88,9466,230.878,5938,2906,622,29808,1368,71143,0,0,0,633,0,3211,78,477,76,35,0.85,3,0.07,11,True,False,False,True,0,0,0,0,1.6,1.3,0.4,,,274.7,343.6,293,,,242.60000000000002,297.6,198.6,,
Damien,TOP,Fiora,100,False,1778,1,2,0,0.50,250,8,258,8.71,11791,397.90,10626,358.583,386,6146,4093,21204,4480,15381,4,1,3,8121,0,11588,7,86,12,6,0.20,2,0.07,1,False,False,False,False,0,0,0,0,6.9,8.9,,,,440.29999999999995,534.7,,,,261.7,362.4,,,
Im James,JUNGLE,Graves,100,False,1778,1,4,0,0.25,39,118,157,5.30,8018,270.57,5776,194.916,388,4946,440,20586,7479,13076,95,5,0,566,0,15557,24,473,20,7,0.24,7,0.24,7,False,False,False,False,0,0,0,0,0.4,1.2,,,,297,367.29999999999995,,,,230.39999999999998,280.2,,,
Neversaw,MIDDLE,Vladimir,100,False,1778,2,6,0,0.33,217,11,228,7.69,10460,352.98,11436,385.917,10312,851,272,22994,17707,10750,7,0,1,2459,0,6804,4,100,25,11,0.37,0,0.00,5,False,False,False,False,0,0,0,0,9.2,5.9,,,,454.5,403.9,,,,278.3,379,,,
Katasoul,BOTTOM,Varus,100,False,1778,1,2,3,2.00,187,4,191,6.45,8821,297.67,9447,318.796,1730,7716,0,9477,2016,7711,4,0,0,0,0,4674,25,193,19,11,0.37,2,0.07,5,False,False,False,False,0,0,0,0,7.9,5.7,,,,309.7,296.6,,,,287,273.9,,,
Shebloong,BOTTOM,TahmKench,100,False,1778,0,4,4,1.00,31,4,35,1.18,5895,198.93,4879,164.646,4249,629,0,18370,3591,15594,0,0,0,0,0,1328,22,111,53,24,0.81,9,0.30,6,False,False,False,False,0,0,0,0,1.4,1.2,,,,267.4,246.8,,,,165.2,211.6,,,
Látona,TOP,Ornn,200,True,1778,4,1,4,8.00,197,0,197,6.65,12072,407.38,16757,565.478,8369,8387,0,18430,3716,30068,0,0,5,10629,0,18604,22,533,21,8,0.27,0,0.00,4,False,False,False,False,1,0,0,0,5.5,8.3,,,,488.6,577.2,,,,279.8,469.1,,,
Thrasian19,JUNGLE,Sejuani,200,True,1778,1,0,11,12.00,50,119,169,5.70,10193,343.97,8075,272.497,3146,4330,599,22265,9720,22924,59,13,3,1593,1,28737,20,296,40,4,0.13,12,0.40,5,False,False,True,False,0,0,0,0,0.2,1.9000000000000001,,,,301.1,474.79999999999995,,,,233.5,377.4,,,
Filbert The Wise,BOTTOM,Yasuo,200,True,1778,5,3,4,3.00,201,24,225,7.59,12237,412.95,11622,392.193,811,10379,432,11300,2315,15278,12,4,1,4214,1,28578,20,123,36,11,0.37,9,0.30,4,False,False,False,False,0,0,0,0,7.5,6.2,,,,292.6,429.29999999999995,,,,259.9,431.20000000000005,,,
Z3R0BII,MIDDLE,Syndra,200,True,1778,7,1,4,11.00,154,16,170,5.74,11124,375.39,22401,755.939,20477,1363,561,12060,1763,5658,8,0,1,4130,0,10605,36,166,18,10,0.34,1,0.03,4,False,False,False,False,1,0,0,0,6.6,5.5,,,,451.5,366.4,,,,268.9,433.20000000000005,,,
Dogster,BOTTOM,Yuumi,200,True,1778,1,0,11,12.00,9,0,9,0.30,7835,264.40,7769,262.171,5287,1780,702,5467,14147,6212,0,0,0,3285,1,5475,8,15,43,25,0.84,4,0.13,10,True,False,False,False,0,0,0,0,0.5,0.1,,,,275,298.1,,,,196.5,282.7,,,
Damien,TOP,Ornn,100,True,2042,3,4,16,4.75,183,8,191,5.61,11575,340.11,18619,547.081,10759,7469,390,34346,3081,62170,1,0,1,1680,1,5751,43,452,18,7,0.21,4,0.12,0,False,False,False,False,0,0,0,0,6.1,6.199999999999999,5.6,,,485.29999999999995,514.3,593.4000000000001,,,243,348,405.4,,
Im James,JUNGLE,Kindred,100,True,2042,7,5,14,4.20,40,118,158,4.64,12682,372.63,25696,755.024,4011,19931,1754,42540,17814,25800,81,6,6,6687,0,30045,10,301,36,6,0.18,7,0.21,5,False,False,True,False,0,0,0,0,0.1,1.6,1.7000000000000002,,,285.2,416.5,519.7,,,224.60000000000002,436.1,403.70000000000005,,
Neversaw,MIDDLE,Cassiopeia,100,True,2042,20,3,8,9.33,243,53,296,8.70,18514,544.00,42736,1255.71,41695,716,325,39597,18901,28578,36,13,0,762,0,19725,41,635,30,17,0.50,3,0.09,9,False,False,False,False,4,1,0,0,9.399999999999999,8.2,5.5,,,590.5,638.7,600.8,,,407,554.6,551.6,,
Katasoul,BOTTOM,Soraka,100,True,2042,0,2,17,8.50,164,0,164,4.82,9714,285.43,10252,301.234,8274,1359,618,20042,33340,15306,0,0,0,1934,0,3656,48,441,29,9,0.26,3,0.09,4,False,False,False,False,0,0,0,0,6.5,4.9,4.4,,,287.6,428.70000000000005,552.5,,,224.1,275.4,333.4,,
Shebloong,BOTTOM,Senna,100,True,2042,5,1,15,20.00,25,0,25,0.73,9887,290.51,21417,629.295,274,21143,0,16363,16378,8517,0,0,0,3618,0,6986,49,146,68,28,0.82,10,0.29,4,False,False,False,False,0,0,0,0,0.1,1.6,0.8,,,293.7,410.2,533.8,,,153.2,306.29999999999995,361.70000000000005,,
Látona,TOP,875,200,False,2042,0,10,4,0.40,210,0,210,6.17,10802,317.39,15845,465.573,1150,13092,1602,32648,1170,29908,0,0,2,7223,0,7223,25,152,15,10,0.29,2,0.06,2,False,False,False,False,0,0,0,0,8,6.3,5.3,,,464.9,423,373.8,,,329.4,292.1,316.3,,
Thrasian19,JUNGLE,Trundle,200,False,2042,4,7,5,1.29,32,153,185,5.44,12288,361.06,13009,382.243,4120,7889,999,51829,21807,54485,97,8,1,50,0,19935,27,712,32,8,0.24,6,0.18,9,True,False,False,False,1,0,0,0,0.1,0.8999999999999999,1,,,361.9,457.79999999999995,357.8,,,323,338.3,421.1,,
Filbert The Wise,MIDDLE,Viktor,200,False,2042,5,8,6,1.38,263,9,272,7.99,14813,435.25,38283,1124.87,38056,227,0,22649,2358,19845,9,0,0,1502,0,4494,35,466,25,10,0.29,2,0.06,3,False,False,False,False,0,0,0,0,8.1,8.4,6.199999999999999,,,489.4,645.2,402.5,,,271,515.8,361.4,,
Z3R0BII,BOTTOM,Ezreal,200,False,2042,5,6,5,1.67,229,21,250,7.35,12585,369.79,32762,962.644,8380,23376,1005,26326,2291,11433,13,4,1,2912,0,8649,7,58,16,9,0.26,5,0.15,1,False,False,False,False,1,1,0,0,8.4,9.1,4.800000000000001,,,293,367.8,411.9,,,269.5,350.7,337,,
Dogster,BOTTOM,Yuumi,200,False,2042,1,4,9,2.50,7,0,7,0.21,7034,206.68,12157,357.209,10083,1388,686,12317,21263,10225,0,0,0,514,0,1488,20,53,55,25,0.73,4,0.12,8,False,False,False,False,0,0,0,0,0,0.2,0.4,,,258.79999999999995,307.9,383.4,,,139.8,208.7,207.89999999999998,,
Látona,TOP,Darius,100,True,2012,6,2,3,4.50,252,4,256,7.63,15216,453.76,16427,489.871,0,11900,4526,24611,9920,42170,0,4,5,15391,0,16638,18,99,25,11,0.33,3,0.09,1,False,False,True,False,2,1,1,0,6.8,9.100000000000001,8,,,437,513.2,616.5,,,262.70000000000005,457.6,498.6,,
Thrasian19,JUNGLE,Sejuani,100,True,2012,1,5,8,1.80,28,120,148,4.41,9611,286.61,6421,191.481,3318,2846,256,27748,8756,32555,65,4,0,0,0,24045,20,288,26,7,0.21,8,0.24,8,False,False,False,False,0,0,0,0,0.1,1.5,0.8999999999999999,,,232.5,386,404.6,,,199.8,297.6,310.8,,
Filbert The Wise,TOP,Cassiopeia,100,True,2012,7,4,6,3.25,250,23,273,8.14,15372,458.41,20926,624.036,20154,460,312,18505,7225,11747,16,7,4,4318,1,9832,32,395,21,9,0.27,5,0.15,1,False,False,False,False,2,0,0,0,8.2,9.1,5.9,,,457.1,481.29999999999995,491.70000000000005,,,255.8,404,540,,
Flân,BOTTOM,Lucian,100,True,2012,1,2,8,4.50,183,21,204,6.08,10835,323.11,12563,374.642,1505,10854,204,12801,2555,8980,12,1,0,3154,0,9139,3,47,34,14,0.42,6,0.18,5,False,False,False,False,0,0,0,0,6.699999999999999,5.1,5,,,256.7,281.5,462.6,,,234.3,307.5,360.70000000000005,,
