Mxn Potato,BOTTOM,Nautilus,200,False,1903,0,5,3,0.60,31,0,31,0.98,5919,186.62,4373,137.877,3119,914,339,16519,873,22771,0,0,0,0,0,273,36,296,63,38,1.20,6,0.19,7,False,False,False,False,0,0,0,0,1.1,1.2,0.7,,,290.6,205.10000000000002,287.9,,,156.1,185.8,173.6,,
N1zero,TOP,Maokai,100,False,1961,3,4,9,3.00,127,9,136,4.16,8852,270.84,14842,454.115,11904,2937,0,30745,11076,31217,9,0,1,850,0,3341,73,470,23,12,0.37,5,0.15,4,False,False,False,False,0,0,0,0,5.6,3.7,3.0999999999999996,,,440.20000000000005,409,435.7,,,215.2,303.8,245.2,,
LastOfADyingBrEd,JUNGLE,Kayn,100,False,1961,3,9,7,1.11,16,120,136,4.16,10033,306.98,14379,439.949,309,13262,808,32189,14295,22623,92,0,0,1371,0,16382,19,269,18,5,0.15,4,0.12,4,False,False,False,False,1,0,0,0,0,0.7,0.8,,,263.3,323.1,456.59999999999997,,,231.2,264,383.5,,
xDanceGavinDance,MIDDLE,Ryze,100,False,1961,6,5,11,3.40,163,10,173,5.29,11823,361.74,18189,556.522,17361,828,0,25988,8679,14255,8,0,2,2978,0,10895,17,82,19,12,0.37,1,0.03,2,False,False,False,False,0,0,0,0,6.2,4.5,4.3,,,414.7,414,477.2,,,225.9,352.1,427.20000000000005,,
Muddey,BOTTOM,MissFortune,100,False,1961,9,5,6,3.00,225,14,239,7.31,14617,447.23,23472,718.164,1507,21799,166,18364,2959,11773,10,4,1,4271,0,11606,8,177,28,11,0.34,8,0.24,6,False,False,False,False,1,1,1,0,7.5,5.800000000000001,7.9,,,307.9,345.5,526.3,,,253.7,408.9,625.3,,
Mxn Potato,BOTTOM,Nami,100,False,1961,0,7,19,2.71,10,1,11,0.34,7197,220.20,6636,203.039,5750,886,0,14883,9132,10017,1,0,0,972,0,1318,33,157,69,40,1.22,7,0.21,7,False,False,False,False,0,0,0,0,0.1,0.3,0.6,,,250.60000000000002,298.4,501.5,,,130.9,241.70000000000002,234.60000000000002,,
Noxian Exile,TOP,Mordekaiser,200,True,1961,3,3,6,3.00,175,21,196,6.00,11630,355.84,20815,636.869,17928,2626,260,26475,9409,23640,5,9,2,3142,1,12385,16,214,32,9,0.28,8,0.24,4,False,False,False,False,0,0,0,0,6.8,6.300000000000001,3.1,,,429.8,550.4000000000001,359.6,,,241.1,409.4,327.4,,
whathead,JUNGLE,Vi,200,True,1961,4,6,4,1.33,40,89,129,3.95,9875,302.14,7752,237.185,88,7090,574,27609,6944,24737,57,1,2,2220,0,30494,16,139,28,4,0.12,8,0.24,2,False,False,True,False,0,0,0,0,0.2,0.6,1.7,,,273.9,203.2,446.3,,,251.7,248.10000000000002,343,,
Candle King,MIDDLE,Qiyana,200,True,1961,5,6,12,2.83,139,1,140,4.28,11107,339.84,17883,547.16,934,16353,596,21339,3391,11353,0,1,0,1321,0,3081,30,156,39,28,0.86,4,0.12,12,False,False,False,False,1,0,0,0,6.2,4.6,1.7000000000000002,,,511.3,319.7,379.8,,,331.20000000000005,282.5,269.8,,
Bowling Pin,BOTTOM,Draven,200,True,1961,16,3,7,7.67,168,52,220,6.73,18145,555.18,42105,1288.27,2155,38942,1008,20189,2774,22735,24,8,3,8244,0,33527,11,93,23,11,0.34,4,0.12,2,True,False,False,True,3,2,1,1,7.4,5.199999999999999,2.9,,,311.3,433.6,576.1,,,308.2,674.5999999999999,580.4,,
